customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,SeniorCitizen
2001-EWBQU,Female,No,No,60,Yes,Fiber optic,Yes,Two year,No,Electronic check,104.7,No,0
4925-LMHOK,Male,No,No,15,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),58.6,Yes,0
1608-GMEWB,Male,No,No,45,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,No,1
6695-AMZUF,Female,Yes,No,70,Yes,DSL,Yes,Two year,No,Credit card (automatic),86.45,No,0
1455-UGQVH,Male,Yes,No,10,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98.5,Yes,0
8410-BGQXN,Male,No,No,4,Yes,No,No internet service,Month-to-month,No,Mailed check,19.4,No,0
8280-MQRQN,Female,No,No,1,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.45,Yes,0
1619-YWUBB,Female,Yes,No,68,Yes,No,No internet service,Two year,Yes,Credit card (automatic),24.95,No,0
7611-YKYTC,Male,Yes,Yes,22,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),75,No,0
2037-SGXHH,Male,Yes,Yes,38,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.65,Yes,0
3178-FESZO,Female,No,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),100.25,Yes,0
0365-GXEZS,Male,Yes,No,18,Yes,Fiber optic,No,Month-to-month,No,Electronic check,78.2,No,0
0082-OQIQY,Male,No,No,29,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.2,No,0
6087-MVHJH,Female,No,No,16,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,88.45,Yes,0
4603-JANFB,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,69.85,Yes,0
3018-TFTSU,Male,No,No,12,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),81.7,Yes,0
3606-SBKRY,Male,No,No,31,No,DSL,Yes,One year,Yes,Electronic check,50.05,No,0
4806-KEXQR,Male,No,No,4,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,79.9,Yes,0
0667-NSRGI,Female,Yes,No,48,Yes,DSL,No,One year,Yes,Mailed check,69.55,No,0
7083-YNSKY,Female,No,No,15,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,Yes,0
6893-ODYYE,Male,No,No,50,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),90.1,No,0
8242-JSVBO,Male,No,No,7,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),44.65,No,0
2479-BRAMR,Male,Yes,No,41,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),83.75,Yes,1
9541-ZPSEA,Male,Yes,Yes,68,Yes,Fiber optic,No,Two year,No,Credit card (automatic),80.35,No,0
2665-NPTGL,Female,Yes,No,26,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,No,1
1139-WUOAH,Male,No,No,57,No,DSL,Yes,Two year,No,Credit card (automatic),53.35,No,0
4693-VWVBO,Female,No,No,3,Yes,No,No internet service,Month-to-month,No,Electronic check,19.55,No,0
7434-SHXLS,Female,No,No,1,Yes,No,No internet service,Month-to-month,No,Mailed check,20.9,Yes,0
6937-GCDGQ,Male,Yes,Yes,19,Yes,DSL,No,One year,Yes,Bank transfer (automatic),48.95,No,0
0988-JRWWP,Female,No,No,3,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,54.2,No,0
5075-JSDKI,Female,No,No,59,Yes,No,No internet service,Two year,No,Electronic check,24.45,No,0
7908-QCBCA,Female,Yes,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,69.4,Yes,0
8644-XYTSV,Male,Yes,No,42,No,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),40.15,No,0
6711-FLDFB,Female,No,No,7,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.9,Yes,0
3873-WOSBC,Male,Yes,No,67,Yes,No,No internet service,Two year,No,Credit card (automatic),25.6,No,0
7465-ZZRVX,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.35,No,0
7975-JMZNT,Male,Yes,No,66,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),91.7,No,0
7251-XFOIL,Female,No,No,61,Yes,Fiber optic,No,Month-to-month,No,Mailed check,89.2,No,0
4116-IQRFR,Male,Yes,Yes,4,Yes,No,No internet service,One year,No,Credit card (automatic),24.1,No,0
3714-JTVOV,Female,Yes,No,42,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),74.15,Yes,1
8259-DZLIZ,Female,Yes,Yes,64,Yes,DSL,No,One year,Yes,Bank transfer (automatic),53.85,No,0
0442-ZXKVS,Female,Yes,No,54,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),115.6,No,1
7853-WNZSY,Male,No,No,1,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,No,0
3120-FAZKD,Male,Yes,Yes,54,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),24.05,No,0
8606-OEGQZ,Female,No,Yes,18,Yes,No,No internet service,Two year,No,Credit card (automatic),25.3,No,0
0225-ZORZP,Male,No,No,3,Yes,Fiber optic,No,Month-to-month,No,Electronic check,84.3,No,0
4702-IOQDC,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.1,Yes,0
9489-JMTTN,Female,Yes,Yes,72,Yes,DSL,Yes,Two year,No,Credit card (automatic),89.75,No,0
0575-CUQOV,Male,Yes,No,60,Yes,Fiber optic,Yes,One year,Yes,Electronic check,97.95,No,1
0967-BMLBD,Female,Yes,Yes,11,Yes,No,No internet service,One year,Yes,Mailed check,20,No,0
6178-KFNHS,Female,No,Yes,12,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,78.3,Yes,0
2830-LEWOA,Male,Yes,Yes,61,Yes,Fiber optic,Yes,One year,No,Credit card (automatic),103.9,No,0
5006-MXVRN,Female,No,No,39,Yes,No,No internet service,Two year,No,Credit card (automatic),20.7,No,0
1264-BYWMS,Male,No,No,55,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.8,Yes,0
9658-WYUFB,Female,No,No,17,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.4,Yes,0
8327-WKMIE,Male,No,No,37,Yes,No,No internet service,One year,No,Credit card (automatic),20.15,No,0
6917-FIJHC,Female,Yes,No,72,Yes,No,No internet service,Two year,Yes,Mailed check,26,No,0
5329-KRDTM,Male,Yes,No,72,Yes,DSL,Yes,Two year,No,Credit card (automatic),77.35,No,1
7797-EJMDP,Female,No,No,8,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),66.05,No,0
3530-VWVGU,Female,Yes,Yes,22,Yes,No,No internet service,Month-to-month,No,Mailed check,19.9,No,0
2013-SGDXK,Female,No,No,1,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,84.3,Yes,0
6368-NWMCE,Female,No,No,38,Yes,DSL,No,Month-to-month,No,Credit card (automatic),68.15,No,0
3633-CDBUW,Male,No,Yes,17,Yes,DSL,Yes,One year,No,Electronic check,80.85,No,0
0707-HOVVN,Female,No,No,70,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),75.5,No,1
8580-QVLOC,Female,Yes,Yes,72,Yes,DSL,Yes,Two year,No,Credit card (automatic),92.45,Yes,1
3956-MGXOG,Female,No,No,28,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,80.6,No,0
9274-UARKJ,Female,No,No,15,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),83.2,No,0
4077-HWUYD,Male,Yes,Yes,72,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),87.55,No,0
2012-NWRPA,Female,Yes,No,11,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.55,Yes,1
8808-ELEHO,Male,No,No,8,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,81.25,Yes,1
0103-CSITQ,Female,Yes,No,57,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),109.4,No,0
3506-LCJDC,Male,Yes,Yes,1,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,Yes,0
8671-KKKOS,Female,Yes,No,46,No,DSL,Yes,Month-to-month,No,Electronic check,45.55,No,0
7305-ZWMAJ,Male,Yes,No,30,Yes,No,No internet service,One year,No,Credit card (automatic),20.7,No,0
9518-XXBXE,Male,Yes,No,10,Yes,Fiber optic,No,Month-to-month,No,Electronic check,75.3,No,1
3934-HXCFZ,Male,Yes,No,23,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.25,Yes,0
6578-KRMAW,Male,No,No,32,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),93.4,No,0
4860-IJUDE,Male,No,No,13,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),73.75,No,0
7666-WKRON,Female,No,No,39,Yes,Fiber optic,No,Two year,Yes,Electronic check,80.45,Yes,0
9688-YGXVR,Female,No,No,44,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),88.15,No,0
0423-UDIJQ,Male,No,No,9,Yes,DSL,No,Month-to-month,No,Mailed check,49.2,No,1
1945-XISKS,Female,Yes,No,67,Yes,No,No internet service,Two year,No,Mailed check,19.65,No,0
4910-AQFFX,Male,Yes,Yes,9,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),79.35,Yes,0
2154-KVJFF,Female,No,No,15,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,79.75,Yes,0
5360-LJCNJ,Female,Yes,No,71,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),105.15,No,0
2607-FBDFF,Male,No,No,1,Yes,DSL,No,Month-to-month,No,Credit card (automatic),49,No,0
9647-ERGBE,Female,Yes,Yes,30,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.05,Yes,0
3428-XZMAZ,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,69.35,Yes,0
1100-DDVRV,Male,Yes,No,17,No,DSL,Yes,Month-to-month,Yes,Mailed check,49.8,No,0
0378-TOVMS,Female,No,No,3,Yes,Fiber optic,No,Month-to-month,No,Electronic check,85.8,Yes,0
4355-HBJHH,Male,Yes,Yes,67,Yes,DSL,Yes,Two year,Yes,Electronic check,79.7,Yes,0
6728-WYQBC,Male,No,No,1,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,No,0
9058-CBREO,Female,No,No,1,Yes,DSL,No,Month-to-month,No,Mailed check,50.55,Yes,1
9029-FEGVJ,Female,Yes,No,32,Yes,Fiber optic,No,Month-to-month,No,Mailed check,79.3,No,1
7216-KAOID,Male,Yes,Yes,41,Yes,No,No internet service,One year,No,Bank transfer (automatic),19.5,No,0
0318-QUUOB,Male,Yes,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,80.55,Yes,0
6145-NNPNO,Female,No,No,1,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),44.15,No,0
5520-FVEWJ,Female,Yes,Yes,12,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,84.5,Yes,0
5339-TJFEK,Male,Yes,Yes,62,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.5,No,0
5572-ZDXHY,Female,No,No,22,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,84.3,Yes,0
2074-GUHPQ,Female,No,Yes,17,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),92.7,No,0
4625-XMOYM,Female,Yes,Yes,72,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),26.25,No,0
5827-MWCZK,Male,Yes,Yes,56,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),96.95,No,0
1385-TQOZW,Female,No,No,9,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,No,0
5914-XRFQB,Male,Yes,No,72,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),115.8,No,0
4329-YPDDQ,Male,No,No,20,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,No,0
4804-NCPET,Male,Yes,Yes,19,Yes,No,No internet service,Two year,No,Mailed check,20.2,No,0
3750-CKVKH,Male,No,No,2,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,67.75,Yes,0
5944-UGLLK,Male,No,No,53,No,DSL,Yes,One year,No,Credit card (automatic),54.9,No,0
8063-GBATB,Female,No,No,27,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,85.25,Yes,1
7787-BNTZM,Male,No,No,6,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,No,0
2252-ISRNH,Male,Yes,Yes,9,Yes,Fiber optic,Yes,One year,Yes,Electronic check,90.35,No,0
9415-TPKRV,Female,Yes,Yes,8,Yes,DSL,No,Month-to-month,No,Electronic check,55.75,No,0
5322-TEUJK,Female,Yes,Yes,71,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),114.6,No,0
4547-KQRTM,Female,No,No,10,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),80.05,Yes,0
4877-EVATK,Male,No,No,1,Yes,No,No internet service,Month-to-month,No,Mailed check,20,Yes,0
1866-DIOQZ,Female,Yes,No,71,No,DSL,Yes,One year,No,Bank transfer (automatic),66.8,No,0
8375-KVTHK,Male,Yes,No,68,Yes,Fiber optic,Yes,One year,Yes,Electronic check,100.3,No,0
2697-NQBPF,Male,No,No,34,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.35,No,0
3709-OIJEA,Male,No,No,26,Yes,Fiber optic,No,One year,Yes,Electronic check,85.2,No,0
7639-SUPCW,Female,No,No,22,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),48.8,Yes,0
1386-ZIKUV,Male,No,No,7,Yes,No,No internet service,Month-to-month,Yes,Mailed check,18.95,No,0
0599-XNYDO,Female,Yes,No,20,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.8,No,0
6377-WHAOX,Female,Yes,No,60,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,106.15,No,0
6855-VLGOS,Male,Yes,Yes,72,Yes,No,No internet service,Two year,No,Electronic check,20.55,No,0
8999-XXGNS,Female,Yes,No,72,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),105.75,No,1
8746-OQQRW,Male,No,No,4,Yes,No,No internet service,Month-to-month,No,Mailed check,25.25,No,0
3181-MIZBN,Male,Yes,Yes,16,Yes,No,No internet service,Month-to-month,No,Electronic check,19.75,No,0
0471-ARVMX,Female,Yes,No,62,Yes,Fiber optic,Yes,One year,Yes,Electronic check,104.85,No,1
7766-CLTIC,Female,No,No,10,Yes,DSL,No,Month-to-month,Yes,Mailed check,60.95,No,0
5650-YLIBA,Male,No,No,31,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,81.15,No,0
0825-CPPQH,Female,Yes,No,71,Yes,No,No internet service,Two year,No,Credit card (automatic),19.1,No,0
9084-OAYKL,Male,No,No,58,Yes,No,No internet service,Two year,No,Mailed check,20.8,No,0
6122-LJADA,Male,Yes,Yes,70,Yes,DSL,Yes,Two year,Yes,Credit card (automatic),90.15,No,0
2400-XIWIO,Female,Yes,No,71,Yes,DSL,Yes,Two year,No,Electronic check,90.1,No,0
7524-VRLPL,Male,No,No,69,Yes,DSL,No,Two year,No,Credit card (automatic),74.1,No,1
1069-XAIEM,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,85.05,Yes,1
7569-NMZYQ,Female,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),118.75,No,0
5201-USSQZ,Female,Yes,No,26,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),85.9,No,0
2105-PHWON,Female,Yes,No,33,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),95,No,0
1494-EJZDW,Female,Yes,Yes,10,Yes,No,No internet service,Two year,No,Mailed check,20.15,No,0
4884-TVUQF,Female,No,No,57,Yes,Fiber optic,No,Two year,No,Credit card (automatic),101.3,No,1
8003-EWNDZ,Female,No,No,10,Yes,No,No internet service,Month-to-month,Yes,Electronic check,21.2,No,0
1897-RCFUM,Female,Yes,Yes,39,Yes,No,No internet service,One year,Yes,Mailed check,24.2,No,0
9256-JTBNZ,Female,No,No,11,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,No,0
4658-HCOHW,Female,Yes,Yes,21,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,102.8,Yes,0
2211-RMNHO,Female,Yes,Yes,68,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),85.3,No,0
2432-TFSMK,Male,No,No,18,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),89.6,No,0
3440-JPSCL,Female,No,No,6,Yes,Fiber optic,Yes,Month-to-month,Yes,Mailed check,99.95,Yes,0
4929-ROART,Male,No,No,18,Yes,DSL,No,Month-to-month,No,Mailed check,56.25,No,0
1834-ABKHQ,Female,Yes,Yes,52,Yes,DSL,No,One year,Yes,Bank transfer (automatic),50.95,No,0
1741-WTPON,Male,Yes,Yes,56,Yes,Fiber optic,Yes,Two year,No,Mailed check,115.85,No,0
3932-IJWDZ,Male,No,No,45,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,No,0
1240-HCBOH,Female,No,No,67,Yes,No,No internet service,Two year,Yes,Mailed check,26.1,No,0
3594-KADLU,Male,Yes,No,3,No,DSL,No,Month-to-month,No,Mailed check,35.1,No,0
8065-BVEPF,Male,No,No,65,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,No,1
3796-ENZGF,Male,Yes,No,63,Yes,DSL,No,Two year,No,Mailed check,67.25,No,0
1734-ZMNTZ,Female,Yes,Yes,11,Yes,No,No internet service,Two year,No,Mailed check,25,No,0
2853-CWQFQ,Male,No,Yes,1,Yes,DSL,No,Month-to-month,Yes,Mailed check,59.55,No,0
0813-TAXXS,Male,No,No,55,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),77.8,No,0
2519-TWKFS,Male,Yes,Yes,25,Yes,DSL,No,One year,Yes,Mailed check,55.1,No,0
2889-FPWRM,Male,Yes,No,72,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),117.8,Yes,0
0626-QXNGV,Female,Yes,No,72,Yes,No,No internet service,Two year,Yes,Credit card (automatic),24.15,No,0
6723-CEGQI,Female,No,Yes,65,No,DSL,Yes,Two year,No,Mailed check,45.25,No,0
6987-XQSJT,Female,No,No,54,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,79.5,Yes,1
4732-RRJZC,Male,Yes,Yes,7,Yes,No,No internet service,Month-to-month,No,Mailed check,20.25,No,0
9499-XPZXM,Female,Yes,No,72,Yes,DSL,No,Two year,No,Bank transfer (automatic),64.75,No,0
4338-EYCER,Male,Yes,No,21,Yes,DSL,Yes,Month-to-month,No,Bank transfer (automatic),54.6,No,0
3007-FDPEA,Female,No,No,2,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,No,0
6350-XFYGW,Male,No,No,4,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.75,No,1
4290-BSXUX,Male,Yes,No,3,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),79.65,Yes,0
8513-OLYGY,Male,Yes,No,72,Yes,Fiber optic,Yes,Two year,No,Credit card (automatic),115.8,No,0
0311-QYWSS,Female,No,No,6,Yes,DSL,No,Month-to-month,Yes,Electronic check,49.45,No,0
8705-DWKTI,Male,No,No,52,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),83.8,No,0
8755-IWJHN,Male,Yes,No,69,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),95.35,No,1
0325-XBFAC,Male,No,No,8,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.7,Yes,0
4480-QQRHC,Female,No,No,8,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),74.05,No,1
0929-PECLO,Female,No,No,63,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),89.6,No,1
3680-CTHUH,Male,No,No,60,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),116.6,No,0
1202-KKGFU,Female,Yes,No,12,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),54.2,No,0
6112-KTHFQ,Female,No,No,13,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.3,No,0
1852-XEMDW,Male,No,No,22,Yes,DSL,No,Month-to-month,No,Mailed check,65.05,No,0
2462-XIIJB,Male,No,No,5,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,92.5,Yes,0
4760-XOHVN,Female,Yes,Yes,1,Yes,No,No internet service,Month-to-month,No,Mailed check,19.45,Yes,0
1820-DJFPH,Female,Yes,Yes,72,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),24.05,No,0
9426-SXNHE,Female,No,No,2,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,No,0
9068-FHQHD,Female,Yes,Yes,40,Yes,No,No internet service,Two year,No,Bank transfer (automatic),20.15,No,0
1269-FOYWN,Male,Yes,Yes,44,Yes,No,No internet service,One year,No,Bank transfer (automatic),20,No,0
9470-YFUYI,Male,Yes,No,71,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),71,No,1
7817-BOQPW,Female,No,No,2,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.55,Yes,0
7402-EYFXX,Male,No,No,26,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,93.6,No,1
1853-UDXBW,Male,Yes,Yes,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70,Yes,0
9895-VFOXH,Female,No,No,1,No,DSL,No,Month-to-month,No,Mailed check,24.4,No,0
5458-CQJTA,Male,Yes,Yes,65,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),74.8,Yes,0
1230-QAJDW,Male,No,No,3,Yes,DSL,Yes,Month-to-month,Yes,Mailed check,65.25,No,0
5701-ZIKJE,Male,No,No,13,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.55,No,0
5219-YIPTK,Female,Yes,No,33,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,104.4,Yes,0
5032-MIYKT,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,70.7,No,0
7396-VJUZB,Male,Yes,Yes,4,Yes,DSL,No,Month-to-month,No,Mailed check,45.25,No,0
9717-QEBGU,Male,No,No,2,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.3,No,0
5172-RKOCB,Male,Yes,No,72,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),108.95,No,0
6509-TSGWN,Female,Yes,Yes,37,Yes,No,No internet service,Month-to-month,No,Mailed check,26.45,No,0
3540-RZJYU,Female,No,No,15,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,86.2,Yes,0
3178-CIFOT,Female,No,No,23,Yes,No,No internet service,One year,Yes,Credit card (automatic),19.65,No,0
2091-MJTFX,Female,Yes,Yes,30,No,DSL,Yes,Month-to-month,No,Credit card (automatic),51.2,Yes,0
4530-NDRKU,Female,Yes,Yes,42,Yes,No,No internet service,One year,Yes,Electronic check,19.05,No,0
5985-TBABQ,Female,No,No,32,Yes,DSL,Yes,One year,No,Mailed check,74.75,No,0
9800-ONTFE,Female,Yes,Yes,22,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),75.8,No,0
6743-HHQPF,Male,Yes,No,42,No,DSL,No,Month-to-month,Yes,Credit card (automatic),25.1,No,0
8455-HIRAQ,Female,No,No,8,Yes,DSL,No,Month-to-month,No,Mailed check,44.45,No,0
6616-AALSR,Female,Yes,Yes,65,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),104.3,No,0
0883-EIBTI,Female,No,No,2,Yes,No,No internet service,Month-to-month,No,Mailed check,19.5,Yes,0
9415-ZNBSX,Female,Yes,Yes,70,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),89,No,0
4018-KJYUY,Male,No,Yes,22,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),20.15,No,0
0722-TROQR,Female,No,No,4,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.9,Yes,1
7571-YXDAD,Female,No,No,2,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),74.9,Yes,0
3884-UEBXB,Female,Yes,Yes,67,No,DSL,No,Two year,No,Bank transfer (automatic),36.15,No,0
8780-RSYYU,Female,No,No,25,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,No,0
5537-UXXVS,Female,Yes,No,20,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,No,0
1791-PQHBB,Female,No,Yes,2,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),61.2,No,0
8701-DGLVH,Male,No,No,51,Yes,No,No internet service,Two year,No,Mailed check,20.45,No,0
8741-LQOBK,Female,Yes,Yes,46,No,DSL,No,Month-to-month,No,Bank transfer (automatic),35.05,No,0
3393-FMZPV,Female,No,No,25,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.25,Yes,0
8082-GHXOP,Male,No,Yes,13,Yes,DSL,No,Month-to-month,No,Mailed check,44,No,0
6402-ZFPPI,Female,No,No,25,Yes,Fiber optic,Yes,Month-to-month,Yes,Mailed check,102.8,Yes,1
0980-FEXWF,Male,Yes,Yes,26,Yes,DSL,No,One year,No,Mailed check,50.35,No,0
7486-KSRVI,Male,No,No,43,Yes,Fiber optic,Yes,One year,Yes,Electronic check,100,Yes,0
3011-WQKSZ,Male,No,Yes,19,Yes,No,No internet service,Month-to-month,Yes,Electronic check,20,No,0
8443-WVPSS,Male,Yes,No,10,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.85,Yes,0
3006-XIMLN,Female,No,Yes,2,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,Yes,0
8218-FFJDS,Female,Yes,No,72,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),86.4,No,0
1986-PHGZF,Male,No,No,18,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),58.4,No,1
9965-YOKZB,Male,No,No,9,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,83.85,Yes,1
0504-HHAPI,Female,No,No,27,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),88.3,Yes,1
9360-OMDZZ,Male,No,No,24,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.1,No,0
6305-YLBMM,Male,No,No,69,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),104.05,Yes,0
0345-XMMUG,Female,Yes,No,46,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),108.9,No,0
8024-XNAFQ,Female,No,No,72,Yes,Fiber optic,No,Two year,Yes,Bank transfer (automatic),107.4,No,1
3647-GMGDH,Male,Yes,No,22,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),94.7,Yes,0
